OUR07444,12-04-2022,2997.84,GoodLeap Dealer Fee Recon
OUR07457,10-05-2022,745.64,Offsetting SLF Loan fee difference
OUR07466,12-30-22,-5.00,Stripe Fee
OUR07468,09-28-22,373.80,Offsetting SLF Loan fee difference
OUR07480,01-06-2023,2.32,SOVA Recon
OUR07481,02-20-23,1166.05,Concert Cash Computation + Stripe Fee
OUR07483,03-21-24,-61.13,Net of EPC Add-On and Dealer Fee Variance
OUR07497,03-30-23,85.89,EPC Add-On Overpayment 03-20-23
OUR07517,11-14-23,6400.00,Check #260 panel removal
OUR07533,10-05-2022,613.27,Offsetting SLF Loan fee difference
OUR07543,03-20-23,-590.60,Cancellation Fee
OUR07545,03-21-24,-1161.76,Net of EPC Add-On and Dealer Fee Variance
OUR07546,03-21-24,216.71,Net of EPC Add-On and Dealer Fee Variance
OUR07547,01-06-2023,67.21,SOVA Recon
OUR07580,12-04-2022,0,GoodLeap Dealer Fee Recon
OUR07585,01-28-23,235.42,Dealer Fee 31.49%
OUR07591,03-21-24,-278.31,Net of EPC Add-On and Dealer Fee Variance
OUR07607,02-03-2023,-58.30,Stripe Fee
OUR07607,08-25-23,-5.00,Stripe Fee
OUR07619,12-06-2022,797.48,SLF Dealer Fee Recon
OUR07651,05-08-2024,122.40,MDF Funding
OUR07664,09-29-23,2912.70,Stripe Payment - Removal & Re-Installation of Panels
OUR07681,03-21-24,-1750.97,Net of EPC Add-On and Dealer Fee Variance
OUR07694,11-22-22,-1360.31,Concert Cancellation Fee
OUR07703,12-04-2022,-901.07,GoodLeap Dealer Fee Recon
OUR07705,03-17-23,-10.00,Stripe Fee
OUR07715,01-28-23,3450.00,Panel removal fee
OUR07715,06-30-23,3450.00,Panel removal payment (second)
OUR07720,11-23-22,307.50,Cash Downpayment Fee Percentage
OUR07727,12-09-2022,-5.00,Stripe Fee
OUR07727,01-25-23,-5.00,Stripe Fee
OUR07732,03-21-24,90.13,Net of EPC Add-On and Dealer Fee Variance
OUR07741,01-06-2023,2000.00,CASH Recon
OUR07742,07-24-23,975.00,Bird Netting
OUR07750,12-09-2022,-5.00,Stripe Fee
OUR07750,04-21-23,-5.00,Stripe Fee
OUR07802,10-01-2022,1262.00,Service Revenue-Removing solar skirts
OUR07802,11-30-22,-1300.00,Removing solar skirts-Service Revenue Refunded
OUR07806,12-06-2022,238.60,SLF Dealer Fee Recon
OUR07811,03-30-23,216.82,EPC Add-On Overpayment 03-20-23
OUR07813,08-15-23,3600.00,Check #1943 - R&R-Service Revenue
OUR07825,12-30-22,0,GoodLeap Dealer Fee Recon
OUR07858,11-23-22,-752.30,Cash Downpayment Fee Percentage
OUR07878,12-06-2022,353.40,SLF Dealer Fee Recon
OUR07896,03-21-24,-576.00,Net of EPC Add-On and Dealer Fee Variance
OUR07899,07-25-23,-4305.00,Concert Dealer Fee
OUR07918,11-23-22,2249.00,Cash Downpayment Fee Percentage
OUR07974,01-07-2023,337.50,SLF Recon
OUR07976,12-09-2022,-5.00,Stripe Fee
OUR07976,02-02-2023,-5.00,Stripe Fee
OUR07987,12-09-2022,-870.60,Stripe Fee
OUR07987,04-21-23,-252.60,Stripe Fee
OUR08031,12-09-2022,-549.98,Stripe Fee
OUR08032,09-29-23,7200.64,Stripe Payment - Removal and Re Installation of Panels
OUR08074,03-20-23,-1026.57,Cancellation Fee
OUR08081,09-28-22,523.63,Offsetting SLF Loan fee difference
OUR08101,12-06-2022,259.14,SLF Dealer Fee Recon
OUR08112,01-06-2023,28.03,SOVA Recon
OUR08122,02-03-2023,391.50,Stripe Fee + Cash Portion of Contract Amount
OUR08129,02-02-2023,328.59,Dividend Dealer Fee Ensamble savings
OUR08134,09-28-22,510.98,Offsetting SLF Loan fee difference
OUR08146,07-11-2023,3500.00,Check #1100 - Panel removal & install
OUR08148,06-30-23,850.00,Bird Netting
OUR08180,03-17-23,-5.00,Stripe Fee
OUR08235,05-02-2024,975.00,Check 1093 - Bird Netting + Illustration
OUR08244,09-28-22,632.52,Offsetting SLF Loan fee difference
OUR08272,12-06-2022,407.62,SLF Dealer Fee Recon
OUR08276,12-06-2022,-632.01,SLF Dealer Fee Recon
OUR08294,12-29-22,169.98,Concert Dealer Fee
OUR08301,10-05-2022,2000.00,Offsetting Cash difference
OUR08322,01-24-23,-10.00,Stripe Fee
OUR08322,12-01-2023,-5.00,Stripe Fee
OUR08331,03-09-2023,995.00,Check #3638 - bird netting
OUR08338,03-17-23,-58.30,Stripe Fee
OUR08340,12-06-2022,260.00,SLF Dealer Fee Recon
OUR08340,12-06-2022,1481.50,Cash Downpayment Fee Offset
OUR08349,11-28-22,-1533.47,Concert Payoff Amount
OUR08350,12-04-2022,2387.88,GoodLeap Dealer Fee Recon
OUR08386,01-08-2024,7200.64,Stripe Payment - Removal and Re Installation of Panels
OUR08387,03-21-24,-5.21,Net of EPC Add-On and Dealer Fee Variance
OUR08401,11-22-22,1125.00,Offsetting Concert Loan Fee Difference
OUR08405,01-06-2023,85.91,SOVA Recon
OUR08410,03-20-23,-1210.32,Cancellation Fee
OUR08425,12-02-2022,-910.77,Dividend Dealer Fee Recon
OUR08440,10-05-2022,2000.00,Offsetting Cash difference
OUR08448,04-20-23,970.00,Stripe Payment - Bird Netting
OUR08486,03-21-24,-1584.32,Net of EPC Add-On and Dealer Fee Variance
OUR08497,12-04-2022,1496.25,GoodLeap Dealer Fee Recon
OUR08517,01-22-24,-106.75,Dealer Fee + EPC Add-On
OUR08542,03-21-23,97.22,Dividend Dealer Fee
OUR08542,03-21-23,2400.00,Cash Computation
OUR08559,01-22-24,-1760.94,Dealer Fee + EPC Add-On
OUR08562,11-28-22,-775.94,Concert Payoff Amount
OUR08580,09-21-23,6602.50,Stripe Payment - Removal and Re Installation of Panels
OUR08587,01-20-23,5730.00,"Main Panel Upgrade, remove swamp cooler"
OUR08625-C,03-20-23,-808.99,Cancellation Fee
OUR08641,01-17-23,-5.00,Stripe Fee
OUR08641,01-25-23,-5.00,Stripe Fee
OUR08641,04-21-23,-5.00,Stripe Fee
OUR08648,03-30-23,-5.00,Stripe Fee
OUR08683,06-30-23,485.20,Stripe Payment - Panel
OUR08695,02-28-23,-5.00,Stripe Fee
OUR08723,12-06-2022,785.84,SLF Dealer Fee Recon
OUR08726,03-30-23,51.67,EPC Add-On Overpayment 03-20-23
OUR08728,02-17-23,-58.30,Stripe Fee
OUR08729,01-06-2023,268.70,SOVA Recon
OUR08733,12-30-22,-58.30,Stripe Fee
OUR08749,03-30-23,-63.30,Stripe Fee
OUR08760,12-05-2022,1654.83,SLF Dealer Fee Recon
OUR08777,12-06-2022,800.47,SLF Dealer Fee Recon
OUR08793,12-06-2022,618.45,SLF Dealer Fee Recon
OUR08800,01-06-2023,-4.93,SOVA Recon
OUR08805,01-06-2023,1883.40,CASH Recon
OUR08812,01-06-2023,1941.70,CASH Recon
OUR08816,03-23-23,-1210.03,Concert Cancellation Fee
OUR08825,03-21-24,329.85,Net of EPC Add-On and Dealer Fee Variance
OUR08840,12-06-2022,754.60,SLF Dealer Fee Recon
OUR08846,11-29-22,-1.00,
OUR08852,03-23-23,-58.30,Stripe Fee
OUR08858,12-02-2022,0.80,Dividend Dealer Fee Ensamble savings
OUR08877,10-05-2022,636.73,Offsetting SLF Loan fee difference
OUR08887,10-24-23,1456.20,Stripe Payment - MPU
OUR08907,01-24-23,-63.30,Stripe Fee
OUR08910,03-20-23,-1031.17,Cancellation Fee
OUR08914,11-29-22,-568.27,Concert Payoff Amount
OUR08918,02-28-23,-66.30,Stripe Fee
OUR08959,03-07-2023,-58.30,Stripe Fee
OUR08967,01-23-23,-208.32,Stripe Fee
OUR08967,01-23-23,1311.98,Cash Computation
OUR08985,03-30-23,82.45,EPC Add-On Overpayment 03-20-23
OUR08990,03-30-23,199.58,EPC Add-On Overpayment 03-20-23
OUR08991,10-05-2022,600.00,Offsetting SLF Loan fee difference
OUR08995,11-28-22,-862.51,Concert Payoff Amount
OUR09007,12-30-22,-58.30,Stripe Fee
OUR09010,11-29-22,-439.67,
OUR09011,11-30-22,1958.70,Cash Downpayment Fee Offset and Stripe Fee
OUR09016,07-11-2023,-53.30,Stripe Fee
OUR09032,01-06-2023,0,CASH Recon
OUR09032,03-20-23,-58.30,Stripe Fee
OUR09048,08-25-23,-6800.00,Repair Cost Covered by OWE
OUR09060,03-21-24,200.18,Net of EPC Add-On and Dealer Fee Variance
OUR09069,11-28-22,-582.58,Concert Payoff Amount
OUR09070,12-01-2023,-312.19,"Tauras Jankauskas Balance, as per Caleb this is Fulyy Paid"
OUR09093,01-22-24,-28.80,Dealer Fee + EPC Add-On
OUR09098,01-24-23,-63.30,Stripe Fee
OUR09110,03-07-2023,1007.19,Goodlleap Recon
OUR09125,12-05-2022,631.20,SLF Dealer Fee Recon
OUR09128,02-28-23,-5.00,Stripe Fee
OUR09134,06-30-23,242.45,Stripe Payment - Consumption CT Fee
OUR09149,12-07-2022,-3849.93,Concert Dealer Fee
OUR09150,07-25-23,-2067.86,GoodLeap Dealer Fee
OUR09156,01-23-23,0.07,
OUR09168,12-01-2023,-8.00,Stripe Fee
OUR09170,01-24-23,-5.00,Stripe Fee
OUR09176,03-13-23,-58.30,Stripe Fee
OUR09189,11-22-22,1721.37,Offsetting Concert Loan Fee Difference
OUR09192,11-30-22,3236.55,Concert Dealer Fee
OUR09201,06-15-23,4162.52,Concert Dealer Fee
OUR09212,03-23-23,-1216.05,Concert Cancellation Fee
OUR09213,12-01-2022,-44.80,Distributor OptOut Fee - Dividend
OUR09235,01-30-23,6151.01,Concert Dealer Fee
OUR09237,03-21-24,-270.43,Net of EPC Add-On and Dealer Fee Variance
OUR09250,07-05-2023,-253.84,Dividend - Other Fee - Distributor Opt Out Fee
OUR09255,03-21-24,-119.84,Net of EPC Add-On and Dealer Fee Variance
OUR09256,11-30-22,,Concert Dealer Fee
OUR09260,01-28-23,16.89,SOVA Dealer Fee
OUR09263,12-02-2022,103.03,Dividend Dealer Fee Ensamble savings
OUR09264,04-13-23,269.61,Dividend Dealer Fee
OUR09264,07-06-2023,-269.60,Dividend - Other Fee - Distributor Opt Out Fee
OUR09264,07-06-2023,-1155.45,Dividend - Other Fee - Solar +
OUR09271,11-28-22,-423.28,Concert Payoff Amount
OUR09272,12-06-2022,407.84,SLF Dealer Fee Recon
OUR09275,02-28-23,-5.00,Stripe Fee
OUR09281,07-11-2023,-63.30,Stripe Fee
OUR09290,01-20-23,-776.78,Dividend Dealer Fee Recon
OUR09294,01-05-2023,-58.30,Stripe Fee
OUR09296,01-20-23,-790.57,Dividend Dealer Fee Recon
OUR09305,02-03-2023,-10.00,Stripe Fee
OUR09315,12-09-2022,-58.30,Stripe Fee
OUR09315,08-25-23,-5.00,Stripe Fee
OUR09320,01-04-2023,-1135.03,Dividend Dealer Fee Recon
OUR09326,01-20-23,132.30,Dividend Dealer Fee Recon
OUR09328,01-04-2023,-828.98,Dividend Dealer Fee Recon
OUR09339,01-28-23,370.70,Dealer Fee 31%
OUR09349,12-09-2022,-689.64,Stripe Fee
OUR09354,11-23-22,-198.66,Distributor OptOut Fee - Dividend
OUR09357,07-07-2023,-93.38,Dividend - Other Fee - Distributor Opt Out Fee
OUR09361,12-22-22,349.64,Dividend Dealer Fee
OUR09367,02-03-2023,-158.40,Dividend Distributor OptOut Fee (0% loans)
OUR09368,01-23-23,-58.30,Stripe Fee
OUR09368,01-23-23,-111.65,Dividend Distributor Opt Out Fee
OUR09368,07-10-2023,193.90,Stripe Payment - Extra Panel at $200.00
OUR09379,07-07-2023,-97.09,Dividend - Other Fee - Distributor Opt Out Fee
OUR09388,11-18-22,2705.64,Offsetting Concert Loan Fee Difference
OUR09394,01-20-23,-91.42,Dividend Dealer Fee Recon
OUR09395,01-04-2023,248.56,Dividend Dealer Fee Recon
OUR09399,01-04-2023,141.40,Dividend Dealer Fee Recon
OUR09401,03-21-24,-4.93,Net of EPC Add-On and Dealer Fee Variance
OUR09411,12-02-2022,264.40,Dividend Dealer Fee Ensamble savings
OUR09414,12-02-2022,170.72,Dividend Dealer Fee Ensamble savings
OUR09419,12-22-22,112.74,Dividend Dealer Fee
OUR09436,12-02-2022,145.89,Dividend Dealer Fee Ensamble savings
OUR09437,12-02-2022,214.86,Dividend Dealer Fee Ensamble savings
OUR09446,07-05-2023,774.38,Check #3279 - Downpayment Dealer Fee 20.65%
OUR09453,12-30-22,-651.53,GoodLeap Dealer Fee Recon
OUR09466,11-23-22,-70.56,Distributor OptOut Fee - Dividend
OUR09472,12-30-22,-58.30,Stripe Fee
OUR09476,01-20-23,-71.82,Dividend Dealer Fee Recon
OUR09482,01-23-23,0.21,
OUR09487,07-07-2023,-525.00,Dividend - Other Fee - Distributor Opt Out Fee
OUR09492,11-23-22,-203.17,Distributor OptOut Fee - Dividend
OUR09503,01-04-2023,-94.86,Dividend Dealer Fee Recon
OUR09506,11-23-22,-136.08,Distributor OptOut Fee - Dividend
OUR09511,01-04-2023,-121.52,Dividend Dealer Fee Recon
OUR09512,12-02-2022,,Dividend Dealer Fee Ensamble savings
OUR09512,12-02-2022,179.35,Dividend Dealer Fee Ensamble savings
OUR09516,12-06-2022,676.67,SLF Dealer Fee Recon
OUR09517,11-23-22,-84.66,Distributor OptOut Fee - Dividend
OUR09526,12-22-22,420.00,Dividend Dealer Fee
OUR09527,11-23-22,-59.50,Distributor OptOut Fee - Dividend
OUR09527,12-29-22,3075.50,"Cash Payment Fee and Stripe Fee (17,000.00)"
OUR09527,01-04-2023,59.50,Dividend Dealer Fee Recon
OUR09536,11-30-22,,Concert Dealer Fee
OUR09538,11-23-22,-66.78,Distributor OptOut Fee - Dividend
OUR09541,12-02-2022,-346.39,Dividend Dealer Fee Recon
OUR09549,03-07-2023,-58.30,Stripe Fee
OUR09555,11-28-22,-58.30,OWE Cash Offset
OUR09566,01-04-2023,116.38,Dividend Dealer Fee Recon
OUR09567,12-02-2022,136.29,Dividend Dealer Fee Ensamble savings
OUR09587,12-30-22,-58.30,Stripe Fee
OUR09590,12-02-2022,56.70,Dividend Dealer Fee Ensamble savings
OUR09591,12-02-2022,129.46,Dividend Dealer Fee Ensamble savings
OUR09593,12-02-2022,,Dividend Dealer Fee Ensamble savings
OUR09593,12-02-2022,104.53,Dividend Dealer Fee Ensamble savings
OUR09596,12-09-2022,-261.76,Stripe Fee
OUR09597,12-06-2022,341.67,SLF Dealer Fee Recon
OUR09602,12-02-2022,,Dividend Dealer Fee Ensamble savings
OUR09602,12-02-2022,115.67,Dividend Dealer Fee Ensamble savings
OUR09605,02-03-2023,-59.22,Dividend Distributor OptOut Fee (0% loans)
OUR09608,07-07-2023,-141.12,Dividend - Other Fee - Distributor Opt Out Fee
OUR09609,01-30-23,4054.85,Concert Dealer Fee
OUR09611,03-17-23,225.74,Dividend Dealer Fee
OUR09616,01-20-23,1300.00,Dividend Dealer Fee Recon
OUR09626,03-17-23,-5.00,Stripe Fee
OUR09648,11-23-22,-179.55,Distributor OptOut Fee - Dividend
OUR09660,07-07-2023,-87.85,Dividend - Other Fee - Distributor Opt Out Fee
OUR09666,12-01-2022,-78.12,Distributor OptOut Fee - Dividend
OUR09666,12-22-22,78.12,Dividend Dealer Fee
OUR09667,12-02-2022,85.09,Dividend Dealer Fee Ensamble savings
OUR09687,12-02-2022,-850.40,Dividend Dealer Fee Recon
OUR09694,01-04-2023,-175.00,Dividend Dealer Fee Recon
OUR09701,03-21-24,-353.16,Net of EPC Add-On and Dealer Fee Variance
OUR09717,11-23-22,-116.77,Distributor OptOut Fee - Dividend
OUR09718,03-17-23,149.30,Dividend Dealer Fee
OUR09719,03-21-24,-86.15,Net of EPC Add-On and Dealer Fee Variance
OUR09744,04-20-23,214.20,Dividend Dealer Fee
OUR09745,03-21-24,-1055.11,Net of EPC Add-On and Dealer Fee Variance
OUR09747,12-30-22,-58.30,Stripe Fee
OUR09748,01-20-23,80.53,Dividend Dealer Fee Recon
OUR09751,07-25-23,-750.00,GoodLeap Dealer Fee
OUR09753,02-02-2023,-8.00,Stripe Fee
OUR09753,04-21-23,-5.00,Stripe Fee
OUR09756,07-11-2023,-63.30,Stripe Fee
OUR09772,01-23-23,-128.07,Dividend Distributor Opt Out Fee
OUR09775,11-23-22,-162.05,Distributor OptOut Fee - Dividend
OUR09789,03-01-2023,69.44,Dividend Dealer Fee
OUR09796,11-23-22,-63.47,Distributor OptOut Fee - Dividend
OUR09802,01-20-23,-182.00,Dividend Dealer Fee Recon
OUR09804,12-22-22,217.19,Dividend Dealer Fee
OUR09807,02-20-23,746.68,Concert Dealer Fee
OUR09811,02-17-23,225.00,Dividend Dealer Fee Ensamble savings
OUR09824,01-06-2023,-58.30,Stripe Fee
OUR09824,02-02-2023,-5.00,Stripe Fee
OUR09824,03-30-23,-5.00,Stripe Fee
OUR09826,01-04-2023,-700.78,Dividend Dealer Fee Recon
OUR09828,01-30-23,4189.08,Concert Dealer Fee
OUR09830,12-01-2022,-128.96,Distributor OptOut Fee - Dividend
OUR09830,12-01-2022,-607.94,Dividend Dealer Fee
OUR09838,02-28-23,-58.30,Stripe Fee
OUR09839,12-01-2022,-178.57,Distributor OptOut Fee - Dividend
OUR09839,12-01-2022,-841.84,Dividend Dealer Fee
OUR09845,12-01-2022,-227.50,Distributor OptOut Fee - Dividend
OUR09845,12-01-2022,-1072.50,Dividend Dealer Fee
OUR09846,01-20-23,-417.60,Dividend Dealer Fee Recon
OUR09847,12-02-2022,-606.31,Dividend Dealer Fee Recon
OUR09848,01-20-23,-1000.00,Dividend Dealer Fee Recon
OUR09849,01-20-23,-396.00,Dividend Dealer Fee Recon
OUR09850,01-20-23,-1176.00,Dividend Dealer Fee Recon
OUR09852,07-07-2023,-262.86,Dividend - Other Fee - Distributor Opt Out Fee
OUR09852,08-23-23,-1239.18,Dividend Dealer Fee Variance
OUR09855,12-01-2022,-68.04,Distributor OptOut Fee - Dividend
OUR09857,12-01-2022,-205.58,Distributor OptOut Fee - Dividend
OUR09857,12-01-2022,-969.16,Dividend Dealer Fee
OUR09859,01-04-2023,-1384.56,Dividend Dealer Fee Recon
OUR09863,02-21-23,-824.83,Dividend Dealer Fee
OUR09864,12-01-2022,-121.80,Distributor OptOut Fee - Dividend
OUR09864,12-01-2022,-574.20,Dividend Dealer Fee
OUR09866,07-06-2023,-146.16,Dividend - Other Fee - Distributor Opt Out Fee
OUR09866,07-25-23,-689.04,Dividend Dealer Fee
OUR09867,01-20-23,-949.30,Dividend Dealer Fee Recon
OUR09869,01-20-23,-734.40,Dividend Dealer Fee Recon
OUR09872,01-04-2023,-1850.52,Dividend Dealer Fee Recon
OUR09875,12-02-2022,-661.87,Dividend Dealer Fee Recon
OUR09877,01-20-23,-376.13,Dividend Dealer Fee Recon
OUR09879,01-04-2023,-907.20,Dividend Dealer Fee Recon
OUR09880,07-06-2023,-184.26,Dividend - Other Fee - Distributor Opt Out Fee
OUR09880,07-25-23,-868.65,Dividend Dealer Fee
OUR09881,01-04-2023,-474.21,Dividend Dealer Fee Recon
OUR09882,03-21-24,1040.00,Net of EPC Add-On and Dealer Fee Variance
OUR09884,07-07-2023,-586.53,Dividend - Other Fee - Solar +
OUR09884,07-07-2023,-136.86,Dividend - Other Fee - Distributor Opt Out Fee
OUR09885,03-21-24,-330.32,Net of EPC Add-On and Dealer Fee Variance
OUR09887,02-21-23,-816.75,Dividend Dealer Fee
OUR09887,07-06-2023,-173.25,Dividend - Other Fee - Distributor Opt Out Fee
OUR09889,12-02-2022,-868.54,Dividend Dealer Fee Recon
OUR09890,12-02-2022,-378.96,Dividend Dealer Fee Recon
OUR09892,07-07-2023,-260.31,Dividend - Other Fee - Distributor Opt Out Fee
OUR09892,07-25-23,-1227.16,Dividend Dealer Fee
OUR09896,12-02-2022,-672.00,Dividend Dealer Fee Recon
OUR09896,04-13-23,970.00,Bird Netting
OUR09897,01-04-2023,-1131.55,Dividend Dealer Fee Recon
OUR09900,01-20-23,-746.10,Dividend Dealer Fee Recon
OUR09903,07-25-23,-373.76,Dividend Dealer Fee
OUR09907,12-02-2022,-471.07,Dividend Dealer Fee Recon
OUR09908,02-21-23,-689.64,Dividend Dealer Fee
OUR09909,01-20-23,-964.21,Dividend Dealer Fee Recon
OUR09910,07-25-23,-1195.68,Dividend Dealer Fee
OUR09913,12-09-2022,-58.30,Stripe Fee
OUR09914,12-30-22,-2251.76,GoodLeap Dealer Fee Recon
OUR09915,12-01-2022,-192.50,Distributor OptOut Fee - Dividend
OUR09915,12-01-2022,-907.50,Dividend Dealer Fee
OUR09918,03-22-23,375.16,Dividend Dealer Fee
OUR09918,07-07-2023,-79.58,Dividend - Other Fee - Distributor Opt Out Fee
OUR09920,11-23-22,-69.58,Distributor OptOut Fee - Dividend
OUR09921,12-01-2022,-911.13,Dividend Dealer Fee
OUR09921,12-01-2022,-193.27,Distributor OptOut Fee - Dividend
OUR09923,01-20-23,-669.60,Dividend Dealer Fee Recon
OUR09926,01-04-2023,1163.47,SerFi Dealer Fee
OUR09928,04-13-23,981.80,Dividend Dealer Fee
OUR09932,02-15-23,-8.00,Stripe Fee
OUR09932,08-25-23,-8.00,Stripe Fee
OUR09935,03-30-23,452.80,EPC Add-On Overpayment 03-20-23
OUR09937,01-07-2023,1788.65,GoodLeap Recon
OUR09939,11-30-22,2199.65,Concert Dealer Fee
OUR09950,01-18-24,-15.00,Stripe Fee
OUR09952,01-20-23,-84.12,Dividend Dealer Fee Recon
OUR09954,07-06-2023,-705.38,Dividend - Other Fee - Solar +
OUR09959,11-23-22,-188.93,Distributor OptOut Fee - Dividend
OUR09961,03-20-23,111.35,Dividend Dealer Fee
OUR09962,12-30-22,-74.30,Stripe Fee
OUR09964,01-24-23,1986.56,GoodLeap Dealer Fee Difference
OUR09966,03-31-23,54.83,Dividend Dealer Fee
OUR09967,01-06-2023,2000.00,CASH Recon
OUR09968,02-15-23,-58.30,Stripe Fee
OUR09969,02-03-2023,227.50,Dividend Dealer Fee Ensamble savings
OUR09970,02-17-23,185.38,Dividend Dealer Fee Ensamble savings
OUR09974,12-22-22,159.21,Dividend Dealer Fee
OUR09976,02-03-2023,1314.15,Service Finance Dealer Fee Variance
OUR09977,01-20-23,94.10,Dividend Dealer Fee Recon
OUR09978,01-04-2023,167.93,Dividend Dealer Fee Recon
OUR09981,02-02-2023,218.33,Dividend Dealer Fee Ensamble savings
OUR09982,01-04-2023,-152.25,Dividend Dealer Fee Recon
OUR09984,01-20-23,114.90,Dividend Dealer Fee Recon
OUR09986,01-20-23,417.72,Dividend Dealer Fee Recon
OUR09990,02-02-2023,-5.00,Stripe Fee
OUR09991,02-28-23,-58.30,Stripe Fee
OUR09992,12-29-22,459.00,Concert Dealer Fee
OUR09993,01-20-23,-104.97,Dividend Dealer Fee Recon
OUR09993,03-10-2023,600.00,Service Revenue (Bird Netting)
OUR09996,12-02-2022,107.08,Dividend Dealer Fee Ensamble savings
OUR09998,12-09-2022,-58.30,Stripe Fee
OUR09998,02-02-2023,-5.00,Stripe Fee
OUR10002,02-17-23,-58.30,Stripe Fee
OUR10003,01-20-23,62.64,Dividend Dealer Fee Recon
OUR10006,05-08-2024,2000.00,Down Payment
OUR10007,01-04-2023,-136.08,Dividend Dealer Fee Recon
OUR10014,01-20-23,-71.31,Dividend Dealer Fee Recon
OUR10014-C,11-28-22,0,OWE Cash Offset
OUR10014-C,01-06-2023,-73.30,CASH Recon
OUR10016,01-20-23,2503.44,Dividend Dealer Fee Recon
OUR10017,01-20-23,155.57,Dividend Dealer Fee Recon
OUR10018,01-04-2023,235.27,Dividend Dealer Fee Recon
OUR10020,01-20-23,-119.33,Dividend Dealer Fee Recon
OUR10022,12-02-2022,156.91,Dividend Dealer Fee Ensamble savings
OUR10023,01-04-2023,-499.86,Dividend Dealer Fee Recon
OUR10032,12-02-2022,131.06,Dividend Dealer Fee Ensamble savings
OUR10035,12-29-22,209.97,Concert Dealer Fee
OUR10043,12-22-22,126.91,Dividend Dealer Fee
OUR10047,01-04-2023,74.68,Dividend Dealer Fee Recon
OUR10054,02-27-23,119.05,Dividend Dealer Fee
OUR10057,01-04-2023,-67.20,Dividend Dealer Fee Recon
OUR10058,01-04-2023,-92.40,Dividend Dealer Fee Recon
OUR10063,12-30-22,-58.30,Stripe Fee
OUR10063,02-28-23,-5.00,Stripe Fee
OUR10067,11-28-22,2000.00,OWE Cash Offset
OUR10070,03-30-23,18.00,EPC Add-On Overpayment 03-20-23
OUR10072,07-10-2023,975.00,Check #8641 - Bird Netting
OUR10072,07-10-2023,-154.64,Dividend - Other Fee - Distributor Opt Out Fee
OUR10072,08-23-23,154.64,Dividend Dealer Fee Variance
OUR10074,03-10-2023,224.03,Dividend Dealer Fee
OUR10074,07-10-2023,-256.25,Dividend - Other Fee - Distributor Opt Out Fee
OUR10085,02-03-2023,144.11,Dividend Dealer Fee Ensamble savings
OUR10087,12-02-2022,192.47,Dividend Dealer Fee Ensamble savings
OUR10089,01-20-23,130.39,Dividend Dealer Fee Recon
OUR10094,12-02-2022,198.12,Dividend Dealer Fee Ensamble savings
OUR10096,12-02-2022,268.71,Dividend Dealer Fee Ensamble savings
OUR10100,03-22-23,-58.30,Stripe Fee
OUR10103,06-15-23,96.52,Dividend Dealer Fee
OUR10108,12-02-2022,245.12,Dividend Dealer Fee Ensamble savings
OUR10110,01-30-23,251.14,Concert Dealer Fee
OUR10113,01-22-24,-2709.80,Dealer Fee + EPC Add-On
OUR10114,12-22-22,69.55,Dividend Dealer Fee
OUR10115,02-02-2023,164.77,Dividend Dealer Fee Ensamble savings
OUR10120,02-02-2023,-58.30,Stripe Fee
OUR10120,07-14-23,975.00,Bird Netting
OUR10121,07-06-2023,-189.69,Dividend - Other Fee - Distributor Opt Out Fee
OUR10122,01-23-23,-139.39,Dividend Distributor Opt Out Fee
OUR10123,07-07-2023,-66.06,Dividend - Other Fee - Distributor Opt Out Fee
OUR10125,02-03-2023,-100.80,Dividend Distributor OptOut Fee (0% loans)
OUR10127,12-30-22,741.76,GoodLeap Dealer Fee Recon
OUR10128,12-22-22,188.85,Dividend Dealer Fee
OUR10130,02-02-2023,224.37,Dividend Dealer Fee Ensamble savings
OUR10135,07-11-2023,-5.00,Stripe Fee
OUR10139,02-19-23,544.04,GoodLeap Dealer Fee
OUR10139,11-17-23,50.00,Check #173 - application fee
OUR10140,01-05-2023,-58.30,Stripe Fee
OUR10148,01-04-2023,727.78,Dividend Dealer Fee Recon
OUR10150,11-23-22,-143.90,Distributor OptOut Fee - Dividend
OUR10150,01-04-2023,143.92,Dividend Dealer Fee Recon
OUR10152,03-13-24,6709.70,Battery ($7000) - Stripe Fee
OUR10156,03-21-24,127.45,Net of EPC Add-On and Dealer Fee Variance
OUR10160,12-22-22,156.68,Dividend Dealer Fee
OUR10162,12-01-2022,-110.56,Distributor OptOut Fee - Dividend
OUR10165,07-07-2023,-68.46,Dividend - Other Fee - Distributor Opt Out Fee
OUR10166,01-28-23,-371.34,Stripe Fee
OUR10167,12-02-2022,142.46,Dividend Dealer Fee Ensamble savings
OUR10170,02-27-23,190.12,Dividend Dealer Fee
OUR10172,01-20-23,-80.90,Dividend Dealer Fee Recon
OUR10176,03-31-23,188.27,Dividend Dealer Fee
OUR10178,01-20-23,-115.08,Dividend Dealer Fee Recon
OUR10179,07-06-2023,-80.90,Dividend - Other Fee - Distributor Opt Out Fee
OUR10183,01-06-2023,-7621.44,Wrong loan fee
OUR10189,07-06-2023,-43.09,Dividend - Other Fee - Distributor Opt Out Fee
OUR10191,02-03-2023,-52.57,Dividend Distributor OptOut Fee (0% loans)
OUR10192,03-10-2023,333.44,Concert Dealer Fee Variance
OUR10197,12-22-22,105.00,Dividend Dealer Fee
