LY003783587,100,,Rebate,06-14-21
LY003783587,,289.53,Retention-1,02-08-22
MM003141408,,375.00,Retention-1,05-03-21
MM003141408,50,2542.00,Rebate,02-25-22
MT004156587,,500.00,Rebate,11-02-21
MT004156587,,6381.00,Retention-1,12-08-22
MY003631365,100,5000.00,Rebate,03-31-21
NB003792234,100,1000.00,Rebate,06-11-21
NC003086405,50,738.00,Rebate,08-20-20
NR003884793,100,1991.04,Rebate,07-18-21
NZ003767245,100,500.00,Rebate,06-04-21
OU003892933,,90.00,Retention-1,08-23-21
OUR02896,100,,Rebate,03-16-21
OUR02933,,150.00,Retention-1,05-19-21
OUR02939,,1100.00,Rebate,04-13-21
OUR02940,,1000.00,Rebate,04-13-21
OUR02942,,350.00,Rebate,04-15-21
OUR02986,,900.00,Rebate,12-02-21
OUR03094,,1512.00,Rebate,06-03-21
OUR03138,100,2000.00,Rebate,08-18-21
OUR03157,,8950.00,Rebate,08-31-21
OUR03184,,250.00,Retention-1,09-10-21
OUR03185,100,500.00,Rebate,06-26-21
OUR03185,,100.00,Retention-1,09-14-21
OUR03189,,100.00,Retention-1,06-30-21
OUR03190,100,1000.00,Rebate,06-26-21
OUR03224,100,666.00,Rebate,06-30-21
OUR03227,100,1110.00,Rebate,06-30-21
OUR03251,100,375.00,Rebate,07-08-21
OUR03268,100,500.00,Rebate,07-11-21
OUR03268,,1000.00,Rebate,12-12-22
OUR03302,100,500.00,Rebate,07-14-21
OUR03312,100,1000.00,Rebate,08-31-21
OUR03312,,351.04,Retention-1,08-19-22
OUR03312,,122.61,Retention-2,08-14-23
OUR03317,,736.63,Retention-1,09-27-23
OUR03334,,2000.00,Rebate,07-17-21
OUR03343,,2000.00,Rebate,09-16-21
OUR03353,100,2000.00,Rebate,07-19-21
OUR03357,100,2500.00,Rebate,07-19-21
OUR03367,100,558.00,Rebate,07-20-21
OUR03371,,500.00,Rebate,01-03-22
OUR03373,100,2000.00,Rebate,07-21-21
OUR03379,100,1000.00,Rebate,07-21-21
OUR03387,100,804.00,Rebate,07-22-21
OUR03405,,1000.00,Rebate,07-28-21
OUR03413,100,5000.00,Rebate,07-24-21
OUR03437,100,,Rebate,07-27-21
OUR03486,100,1200.00,Rebate,08-03-21
OUR03487,100,2000.00,Rebate,08-03-21
OUR03576,,750.00,Rebate,09-30-21
OUR03577,,642.00,Rebate,09-14-21
OUR03587,,500.00,Retention-1,02-21-22
OUR03587,,3000.00,Retention-2,02-09-23
OUR03589,,500.00,Rebate,09-30-21
OUR03590,,1230.00,Rebate,09-23-21
OUR03610,,1000.00,Rebate,09-30-21
OUR03613,,500.00,Rebate,09-30-21
OUR03626,,500.00,Rebate,09-30-21
OUR03644,,1000.00,Rebate,09-15-21
OUR03647,,500.00,Rebate,09-30-21
OUR03700,,2500.00,Retention-1,12-10-21
OUR03701,,248.00,Retention-1,03-03-22
OUR03701,,88.15,Retention-2,04-05-22
OUR03701,,67.33,Retention-3,06-17-22
OUR03701,,6555.73,Rebate,06-14-24
OUR03703,,500.00,Rebate,09-16-21
OUR03735,,783.00,Rebate,09-30-21
OUR03738,,300.00,Retention-1,04-18-23
OUR03739,,1000.00,Rebate,09-30-21
OUR03739,,500.00,Retention-1,04-14-22
OUR03739,,161.49,Retention-3,05-24-22
OUR03800,,2268.00,Retention-1,03-03-22
OUR03800,,480.36,Retention-2,05-11-22
OUR03800,,10267.46,Retention-3,06-27-23
OUR03819,,1000.00,Rebate,09-23-21
OUR03819,,87.20,Retention-1,01-10-22
OUR03821,,1004.00,Retention-1,05-16-22
OUR03833,,89.37,Retention-1,03-11-22
OUR03833,,89.37,Retention-2,04-25-22
OUR03833,,563.73,Retention-3,05-12-22
OUR03845,,,Rebate,09-30-21
OUR03850,,3000.00,Rebate,09-19-21
OUR03850,,462.24,Retention-1,01-10-24
OUR03853,,1500.00,Rebate,09-20-21
OUR03875,,500.00,Rebate,09-22-21
OUR03887,,2000.00,Rebate,09-24-21
OUR03888,,500.00,Rebate,09-24-21
OUR03890,,1000.00,Rebate,09-27-21
OUR03891,,1000.00,Retention-1,05-28-22
OUR03895,,1000.00,Rebate,09-26-21
OUR03895,,103.86,Retention-1,01-10-22
OUR03897,,250.00,Rebate,10-27-21
OUR03897,,500.00,Retention-1,11-02-21
OUR03898,,250.00,Rebate,09-26-21
OUR03898,,160.00,Retention-1,11-22-21
OUR03898,,160.00,Retention-2,01-03-22
OUR03898,,2125.00,Retention-3,01-02-24
OUR03906,,1000.00,Retention-1,02-14-22
OUR03919,,4000.00,Rebate,02-23-22
OUR03919,,1176.12,Retention-1,04-06-23
OUR03925,,195.00,Retention-1,12-03-21
OUR03927,,2000.00,Rebate,09-30-21
OUR03933,,2500.00,Rebate,09-29-21
OUR03937,,1000.00,Rebate,09-29-21
OUR03940,,345.00,Rebate,10-12-21
OUR03940,,130.00,Retention-1,09-02-22
OUR03940,,68.57,Retention-2,08-23-23
OUR03953,,487.00,Retention-1,09-29-22
OUR03955,,2500.00,Retention-1,05-27-22
OUR03969,,500.00,Rebate,10-06-21
OUR03986,,,Rebate,10-07-21
OUR03987,,500.00,Rebate,10-07-21
OUR03994,,4524.00,Rebate,11-09-21
OUR03995,,127.04,Retention-1,11-23-21
OUR04006,,250.00,Rebate,10-11-21
OUR04007,,500.00,Rebate,10-11-21
OUR04010,,279.39,Retention-1,06-01-22
OUR04010,,240.00,Retention-2,06-17-22
OUR04029,,5000.00,Rebate,01-18-22
OUR04030,,193.94,Retention-1,07-08-22
OUR04030,,193.94,Retention-2,08-09-22
OUR04030,,581.82,Retention-3,09-01-22
OUR04031,,3087.15,Retention-1,01-13-23
OUR04035,,800.00,Rebate,10-18-21
OUR04040,,100.00,Retention-1,02-09-22
OUR04045,,1000.00,Rebate,10-18-21
OUR04048,,1000.00,Rebate,11-09-21
OUR04050,,500.00,Rebate,10-19-21
OUR04051,,,Rebate,10-19-21
OUR04054,,,Rebate,10-19-21
OUR04056,,1320.00,Rebate,10-19-21
OUR04056,,550.00,Retention-1,09-29-22
OUR04057,,1000.00,Rebate,10-23-21
OUR04062,,500.00,Rebate,10-20-21
OUR04063,,1500.00,Rebate,10-20-21
OUR04063,,1086.36,Retention-1,04-24-23
OUR04065,,1690.00,Rebate,03-16-22
OUR04066,,,Rebate,10-21-21
OUR04069,,,Rebate,10-21-21
OUR04071,,,Rebate,10-21-21
OUR04077,,,Rebate,10-23-21
OUR04085,,100.00,Rebate,10-25-21
OUR04096,,750.00,Rebate,12-09-21
OUR04104,,1000.00,Rebate,11-01-21
OUR04106,,500.00,Rebate,10-28-21
OUR04109,,185.00,Retention-1,01-05-23
OUR04109,,795.00,Retention-2,02-10-23
OUR04112,,252.08,Retention-1,12-12-22
OUR04112,,252.08,Retention-2,01-24-23
OUR04112,,252.08,Retention-3,03-02-23
OUR04119,,,Rebate,11-02-21
OUR04120,,750.00,Rebate,11-02-21
OUR04123,,,Rebate,11-01-21
OUR04124,,1000.00,Rebate,11-01-21
OUR04128,,,Rebate,11-01-21
OUR04130,,288.85,Retention-1,08-02-22
OUR04133,,1500.00,Rebate,11-11-21
OUR04134,,1200.00,Rebate,11-01-21
OUR04135,,,Rebate,11-02-21
OUR04142,,250.16,Retention-1,10-07-22
OUR04143,,372.90,Retention-1,04-08-22
OUR04143,,372.90,Retention-2,09-13-22
OUR04143,,186.45,Retention-3,10-25-22
OUR04144,,1200.00,Rebate,11-02-21
OUR04144,,274.79,Retention-1,08-18-22
OUR04150,,500.00,Rebate,11-06-21
OUR04152,,250.00,Retention-1,05-27-22
OUR04152,,1398.13,Retention-2,09-15-22
OUR04154,,500.00,Rebate,11-03-21
OUR04157,,500.00,Rebate,11-06-21
OUR04161,,500.00,Rebate,11-06-21
OUR04163,,,Rebate,11-06-21
OUR04168,,1000.00,Rebate,11-06-21
OUR04169,,1000.00,Rebate,11-06-21
OUR04180,,147.81,Retention-1,03-03-22
OUR04180,,147.81,Retention-2,04-08-22
OUR04180,,588.00,Retention-3,04-25-22
OUR04183,,150.00,Rebate,11-09-21
OUR04190,,127.24,Retention-1,03-16-22
OUR04196,,438.84,Retention-1,08-11-23
OUR04200,,1620.00,Rebate,11-10-21
OUR04202,,100.00,Retention-1,06-17-22
OUR04207,,1000.00,Rebate,11-13-21
OUR04217,,204.68,Retention-1,05-10-22
OUR04218,,604.74,Retention-1,11-15-22
OUR04218,,4500.00,Retention-2,06-27-23
OUR04225,,292.15,Retention-1,01-28-22
OUR04225,,142.51,Retention-2,02-24-22
OUR04225,,3257.98,Retention-3,03-28-22
OUR04234,,500.00,Rebate,11-13-21
OUR04240,,1625.00,Rebate,04-26-22
OUR04246,,500.00,Rebate,01-03-22
OUR04246,,159.76,Retention-1,04-08-22
OUR04246,,319.52,Retention-2,05-11-22
OUR04246,,1118.32,Retention-3,06-01-22
OUR04252,,130.00,Retention-1,05-20-22
OUR04263,,,Rebate,12-21-21
OUR04263,,113.51,Retention-1,03-17-23
OUR04267,,770.00,Rebate,11-23-21
OUR04273,,760.63,Rebate,01-11-22
OUR04273,,82.24,Retention-1,02-15-22
OUR04275,,700.00,Rebate,11-24-21
OUR04277,,587.52,Retention-1,04-27-22
OUR04277,,293.76,Retention-2,05-17-22
OUR04277,,316.70,Retention-3,08-18-22
OUR04281,,500.00,Rebate,12-01-21
OUR04285,,1000.00,Rebate,11-20-21
OUR04286,,1000.00,Rebate,11-20-21
OUR04287,,1000.00,Rebate,11-23-21
OUR04288,,1000.00,Rebate,11-22-21
OUR04292,,,Rebate,11-22-21
OUR04293,,500.00,Rebate,11-30-21
OUR04300,,500.00,Rebate,11-30-21
OUR04301,,1600.00,Rebate,12-06-21
OUR04303,0,500.00,Rebate,11-30-21
OUR04304,,3000.00,Rebate,12-05-21
OUR04307,,1000.00,Rebate,11-30-21
OUR04307,,250.00,Retention-1,05-25-22
OUR04307,,381.82,Retention-2,09-02-22
OUR04308,,,Rebate,11-29-21
OUR04311,,1500.00,Rebate,12-05-21
OUR04314,,100.00,Retention-1,03-15-22
OUR04321,,500.00,Rebate,12-21-21
OUR04321,,520.08,Retention-1,08-23-22
OUR04326,,500.00,Rebate,12-09-21
OUR04329,,100.00,Retention-1,01-06-22
OUR04329,,88.33,Retention-2,02-10-22
OUR04329,,104.74,Retention-3,03-01-22
OUR04332,,1000.00,Rebate,12-05-21
OUR04333,,,Rebate,12-09-21
OUR04333,,164.54,Retention-1,03-28-22
OUR04333,,164.54,Retention-2,06-02-22
OUR04333,,489.54,Retention-3,07-14-22
OUR04337,,500.00,Rebate,12-07-21
OUR04339,,,Rebate,12-05-21
OUR04342,,241.24,Retention-1,07-28-22
OUR04342,,261.76,Retention-2,08-29-22
OUR04347,,796.56,Rebate,12-05-21
OUR04349,,300.00,Retention-1,12-23-22
OUR04352,,1600.00,Rebate,12-21-21
OUR04353,,325.98,Retention-1,06-13-22
OUR04353,,68.49,Retention-2,07-11-22
OUR04356,,2000.00,Rebate,12-07-21
OUR04357,,1000.00,Rebate,12-13-21
OUR04358,,500.00,Rebate,12-06-21
OUR04361,,1000.00,Rebate,12-21-21
OUR04364,,,,12-21-21
OUR04364,,400.00,Retention-1,09-23-22
OUR04364,,1080.00,Rebate,03-17-23
OUR04370,,169.82,Retention-1,02-24-22
OUR04370,,258.98,Retention-2,07-26-22
OUR04371,,147.94,Retention-1,03-22-22
OUR04371,,147.94,Retention-2,04-20-22
OUR04372,,1344.00,Rebate,12-13-21
OUR04376,,,Rebate,12-21-21
OUR04378,,,Rebate,04-19-22
OUR04379,,2400.00,Rebate,12-10-21
OUR04381,,474.00,Rebate,12-21-21
OUR04382,50,1000.00,Rebate,12-14-21
OUR04383,,1779.16,Rebate,12-21-21
OUR04388,,924.00,Rebate,12-21-21
OUR04390,50,1000.00,Rebate,12-21-21
OUR04393,,500.00,Rebate,12-21-21
OUR04393,,229.13,Retention-1,01-25-24
OUR04394,100,1350.00,Rebate,03-14-22
OUR04394,,273.00,Retention-2,06-03-22
OUR04395,,630.00,Rebate,12-21-21
OUR04397,,1179.96,Retention-1,01-31-23
OUR04399,,192.00,Retention-1,06-17-22
OUR04399,,266.00,Retention-2,08-08-22
OUR04403,,492.00,Rebate,12-21-21
OUR04407,,,Rebate,12-21-21
OUR04408,,89.60,Retention-1,06-02-22
OUR04408,,208.46,Retention-2,08-02-22
OUR04411,,,Rebate,12-21-21
OUR04413,,,Rebate,12-21-21
OUR04414,,229.09,Retention-1,06-17-22
OUR04421,,131.38,Retention-1,03-02-23
OUR04423,,500.00,Rebate,12-12-22
OUR04426,,133.34,Retention-1,05-03-22
OUR04426,,133.34,Retention-2,06-17-22
OUR04430,,948.00,Rebate,12-16-21
OUR04430,,157.89,Retention-1,03-30-22
OUR04430,,157.89,Retention-2,04-27-22
OUR04430,,315.78,Retention-3,06-01-22
OUR04432,,500.00,Rebate,12-21-21
OUR04433,,500.00,Rebate,12-21-21
OUR04436,,,Rebate,12-21-21
OUR04438,,750.00,Rebate,12-21-21
OUR04444,,14758.47,Rebate,03-01-22
OUR04444,,373.09,Retention-1,06-16-22
OUR04444,,429.83,Retention-2,07-11-22
OUR04444,,500.00,Retention-3,08-08-22
OUR04447,,238.08,Retention-1,07-26-22
OUR04453,,250.00,Retention-1,12-22-22
OUR04455,,900.00,Retention-1,01-26-23
OUR04457,,3768.00,Rebate,04-22-22
OUR04459,,181.56,Retention-1,06-21-22
OUR04460,,1500.00,Rebate,12-28-21
OUR04465,,1000.00,Rebate,12-23-21
OUR04465,,115.00,Retention-1,02-25-22
OUR04466,,331.92,Retention-1,09-16-22
OUR04466,,200.00,Retention-2,01-05-23
OUR04467,,,Rebate,12-29-21
OUR04468,,2000.00,Rebate,12-27-21
OUR04474,,5120.00,Retention-1,05-20-22
OUR04475,,251.15,Retention-1,04-13-22
OUR04476,,30.00,Retention-1,07-29-22
OUR04477,,2000.00,Rebate,12-29-21
OUR04482,,300.00,Retention-1,03-14-22
OUR04482,,435.23,Retention-2,06-17-22
OUR04482,,998.41,Retention-3,08-12-22
OUR04487,,109.40,Retention-1,04-06-22
OUR04489,,360.81,Retention-1,06-06-22
OUR04490,,161.34,Retention-1,05-10-22
OUR04492,,174.15,Retention-1,04-12-22
OUR04492,,236.71,Retention-2,05-19-22
OUR04492,,3360.06,Retention-3,06-17-22
OUR04494,,686.36,Retention-1,11-09-22
OUR04502,,3500.00,Rebate,01-10-22
OUR04502,,365.63,Retention-1,07-13-22
OUR04512,,,Rebate,03-23-22
OUR04513,,750.00,Rebate,01-09-22
OUR04521,,84.41,Retention-1,06-20-22
OUR04523,,500.00,Rebate,01-15-22
OUR04528,,1000.00,Rebate,01-21-22
OUR04532,,3000.00,Rebate,02-15-22
OUR04537,,500.00,Rebate,01-15-22
OUR04540,,1000.00,Retention-1,06-01-22
OUR04540,,607.20,Retention-2,06-28-22
OUR04540,,3732.52,Retention-3,07-11-22
OUR04541,,309.00,Retention-1,06-03-22
OUR04541,,264.99,Retention-2,07-01-22
OUR04553,,167.19,Rebate,01-25-22
OUR04553,,435.83,Retention-1,12-21-22
OUR04553,,200.00,Retention-2,02-27-23
OUR04560,,300.00,Rebate,01-21-22
OUR04561,,373.24,Retention-1,03-21-23
OUR04561,,379.24,Retention-2,04-20-23
OUR04563,,386.96,Retention-1,08-17-23
OUR04566,,100.00,Retention-1,04-08-22
OUR04566,,1099.20,Rebate,08-04-22
OUR04568,,155.56,Retention-1,05-06-22
OUR04570,,2370.12,Rebate,03-16-22
OUR04581,,250.00,Retention-1,05-27-22
OUR04587,,500.00,Rebate,03-07-22
OUR04595,,500.00,Rebate,01-18-22
OUR04596,,109.92,Retention-1,08-11-22
OUR04599,,1509.48,Rebate,01-25-22
OUR04602,,1000.00,Rebate,01-25-22
OUR04605,,250.00,Retention-1,05-24-22
OUR04608,,497.52,Retention-1,06-28-22
OUR04608,,358.50,Retention-2,08-04-22
OUR04614,,1000.00,Rebate,01-30-22
OUR04620,,5000.00,Rebate,08-11-22
OUR04624,,418.69,Retention-1,07-20-22
OUR04630,100,700.00,Rebate,03-14-22
OUR04635,,1404.00,Rebate,01-30-22
OUR04635,,272.58,Retention-1,11-06-23
OUR04637,,800.00,Retention-1,12-07-22
OUR04641,0,1750.00,Rebate,02-21-22
OUR04641,,350.00,Retention-1,08-29-22
OUR04641,,1092.74,Retention-2,10-07-22
OUR04644,,1500.00,Rebate,02-15-22
OUR04646,,335.00,Retention-1,12-20-22
OUR04646,,1500.00,Rebate,12-21-22
OUR04647,,643.21,Retention-1,04-29-22
OUR04647,,145.87,Retention-2,05-27-22
OUR04647,,1813.82,Retention-3,07-13-22
OUR04650,,6000.00,Retention-1,08-25-22
OUR04654,,129.38,Retention-1,05-20-22
OUR04654,,172.02,Retention-2,08-11-23
OUR04659,,1050.00,Retention-1,10-05-22
OUR04659,,2512.56,Retention-2,02-07-23
OUR04660,,1000.00,Rebate,02-07-22
OUR04661,,505.42,Retention-1,07-14-22
OUR04661,,1010.84,Retention-2,08-18-22
OUR04664,,1500.00,Rebate,01-25-22
OUR04670,,3182.40,Rebate,02-07-22
OUR04672,,133.92,Retention-1,05-20-22
OUR04672,,133.92,Retention-2,08-17-22
OUR04673,,500.00,Rebate,02-07-22
OUR04676,,300.00,Rebate,01-27-22
OUR04679,,1000.00,Rebate,02-07-22
OUR04682,,500.00,Rebate,03-15-22
OUR04683,,1000.00,Rebate,02-11-22
OUR04684,100,200.00,Rebate,05-31-22
OUR04687,,129.79,Retention-1,05-19-22
OUR04688,,500.00,Rebate,01-25-22
OUR04702,,760.75,Retention-1,01-13-23
OUR04704,,200.00,Rebate,02-07-22
OUR04705,,83.88,Retention-1,05-27-22
OUR04705,,83.88,Retention-2,07-01-22
OUR04707,,195.63,Retention-1,06-03-22
OUR04707,,195.63,Retention-2,07-07-22
OUR04709,,250.00,Retention-1,05-27-22
OUR04709,,52.70,Retention-2,11-16-22
OUR04709,,52.70,Retention-3,01-25-23
OUR04710,,100.00,Retention-1,06-28-22
OUR04713,,218.52,Retention-1,08-29-22
OUR04741,,150.00,Retention-1,03-22-22
OUR04742,,1500.00,Rebate,02-11-22
OUR04747,,1600.00,Rebate,02-21-22
OUR04753,,2018.00,Retention-1,04-28-22
OUR04753,,345.09,Retention-2,06-23-22
OUR04753,,2015.35,Retention-3,08-17-22
OUR04754,,242.22,Retention-1,04-26-23
OUR04761,,466.75,Retention-1,09-27-22
OUR04761,,2500.00,Retention-2,10-14-22
OUR04761,,2752.94,Retention-3,12-07-22
OUR04767,,17381.00,Retention-1,01-25-24
OUR04769,,1000.00,Rebate,02-06-22
OUR04773,,7000.00,Rebate,02-15-22
OUR04774,,500.00,Retention-1,03-21-22
OUR04777,,500.00,Rebate,05-20-22
OUR04777,,400.00,Retention-1,05-27-22
OUR04777,,145.75,Retention-2,06-20-22
OUR04777,,1284.79,Retention-3,07-08-22
OUR04781,,500.00,Rebate,02-19-22
OUR04797,,1098.00,Rebate,02-20-22
OUR04802,,1500.00,Rebate,05-14-22
OUR04810,,1490.17,Retention-1,10-27-22
OUR04817,,2000.00,Rebate,02-21-22
OUR04818,,900.00,Rebate,06-13-22
OUR04823,,1600.00,Rebate,02-18-22
OUR04826,,500.00,Retention-1,10-06-22
OUR04829,,500.00,Rebate,02-14-22
OUR04829,,467.00,Retention-1,07-18-22
OUR04829,,724.72,Retention-2,08-10-22
OUR04837,,134.82,Retention-1,06-17-22
OUR04837,,428.87,Retention-2,08-04-22
OUR04846,,149.00,Retention-1,12-14-22
OUR04847,,1000.00,Rebate,02-26-22
OUR04848,,1000.00,Rebate,02-19-22
OUR04849,,750.00,Rebate,02-26-22
OUR04850,,250.00,Rebate,02-26-22
OUR04857,,500.00,Rebate,02-22-22
OUR04857,,100.00,Retention-1,04-22-22
OUR04857,,87.97,Retention-2,07-22-22
OUR04857,,884.00,Retention-3,11-17-22
OUR04862,,1163.77,Retention-1,10-13-22
OUR04866,,250.00,Retention-1,05-27-22
OUR04868,,500.00,Rebate,02-26-22
OUR04870,,192.62,Retention-1,07-08-22
OUR04876,,197.76,Retention-1,09-14-22
OUR04876,,322.16,Retention-2,11-29-22
OUR04876,,1490.30,Retention-3,01-30-23
OUR04878,,189.00,Retention-1,06-13-22
OUR04882,,1000.00,Rebate,02-26-22
OUR04891,,250.00,Retention-1,05-31-22
OUR04891,,500.00,Retention-2,12-13-22
OUR04893,,370.94,Retention-1,08-24-22
OUR04893,,200.00,Retention-2,11-18-22
OUR04900,,403.37,Retention-1,09-22-22
OUR04907,,19000.00,Rebate,02-26-22
OUR04907,,509.10,Retention-1,07-07-22
OUR04909,,1000.00,Rebate,02-26-22
OUR04909,,500.00,Retention-1,06-28-22
OUR04913,100,1500.00,Rebate,02-26-22
OUR04918,,870.40,Retention-1,03-13-23
OUR04919,,2160.00,Rebate,02-26-22
OUR04927,,500.00,Rebate,04-26-22
OUR04934,,1000.00,Rebate,03-07-22
OUR04938,,541.88,Retention-1,07-07-22
OUR04946,,199.02,Retention-1,07-28-22
OUR04949,,500.00,Retention-1,08-11-22
OUR04950,,1303.56,Retention-1,11-17-22
OUR04950,,501.72,Retention-2,12-15-22
OUR04950,,229.99,Retention-3,01-31-23
OUR04965,,1000.00,Rebate,03-15-22
OUR04972,,250.00,Rebate,03-20-22
OUR04990,,500.00,Rebate,08-02-22
OUR05008,,750.00,Rebate,05-20-22
OUR05022,,1000.00,Rebate,04-19-22
OUR05024,,425.37,Retention-1,07-28-22
OUR05032,,1015.00,Rebate,08-17-22
OUR05032,,460.72,Retention-1,08-18-22
OUR05032,,500.00,Retention-3,11-28-22
OUR05046,,500.00,Rebate,03-15-22
OUR05050,,1750.00,Rebate,03-29-22
OUR05051,,150.00,Retention-1,05-14-22
OUR05056,,140.55,Retention-1,07-26-22
OUR05056,,876.00,Retention-2,12-12-22
OUR05063,,2200.00,Rebate,04-20-22
OUR05070,,2400.00,Rebate,03-15-22
OUR05072,,250.00,Retention-1,05-31-22
OUR05072,,500.00,Rebate,10-18-23
OUR05073,,427.00,Retention-1,11-04-22
OUR05073,,179.00,Retention-2,11-11-22
OUR05073,,496.00,Retention-3,03-10-23
OUR05075,,275.00,Retention-1,05-20-22
OUR05086,,1000.00,Rebate,07-27-22
OUR05097,,327.01,Retention-1,08-19-22
OUR05097,,2250.00,Retention-2,12-09-22
OUR05097,,1886.46,Retention-3,01-03-23
OUR05099,,1000.00,Rebate,03-20-22
OUR05109,,250.00,Retention-1,05-31-22
OUR05110,,630.00,Retention-1,12-12-22
OUR05111,,194.46,Retention-1,10-07-22
OUR05111,,785.84,Retention-2,02-23-23
OUR05120,,301.64,Retention-1,07-28-22
OUR05120,,150.62,Retention-2,09-02-22
OUR05120,,150.62,Retention-3,09-30-22
OUR05125,,200.00,Retention-1,01-20-23
OUR05127,,588.24,Retention-1,07-20-23
OUR05131,,1000.00,Rebate,05-10-22
OUR05134,,350.00,Rebate,03-11-22
OUR05135,,4626.00,Rebate,08-15-22
OUR05139,,1560.66,Retention-1,07-08-22
OUR05139,,270.30,Retention-2,08-08-23
OUR05142,,3000.00,Rebate,03-14-22
OUR05143,,6500.00,Retention-1,02-22-23
OUR05143,,6500.00,Rebate,02-23-23
OUR05143,,1000.00,Retention-2,03-20-23
OUR05149,,201.53,Retention-1,06-09-23
OUR05149,,201.53,Retention-2,06-29-23
OUR05150,,787.06,Retention-1,02-16-23
OUR05150,,196.76,Retention-2,04-25-23
OUR05150,,295.14,Retention-3,05-10-23
OUR05157,,1994.00,Retention-1,02-20-23
OUR05162,,1000.00,Rebate,04-10-22
OUR05164,,1000.00,Rebate,03-20-22
OUR05164,,224.92,Retention-1,06-13-22
OUR05164,,244.43,Retention-2,07-08-22
OUR05165,,2500.00,Rebate,04-08-22
OUR05176,,600.00,Rebate,03-29-22
OUR05176,,174.37,Retention-1,07-15-22
OUR05177,,1500.00,Rebate,09-12-22
OUR05198,,471.36,Retention-1,09-20-23
OUR05201,,80.79,Retention-1,06-17-22
OUR05201,,80.79,Retention-2,07-13-22
OUR05204,,688.00,Retention-1,08-11-22
OUR05204,,238.00,Retention-2,11-04-22
OUR05204,,273.17,Retention-3,03-07-23
OUR05205,,1628.20,Retention-1,01-10-23
OUR05209,,605.34,Retention-1,03-31-23
OUR05215,,500.00,Rebate,04-29-22
OUR05218,,118.35,Retention-1,06-17-22
OUR05220,,500.00,DLR-Retention,05-10-22
OUR05220,,400.00,Retention-1,09-08-22
OUR05221,,4800.00,Retention-1,11-09-23
OUR05225,,128.21,Retention-1,09-02-22
OUR05225,,256.42,Retention-2,09-13-22
OUR05225,,225.64,Retention-3,09-26-22
OUR05226,,615.00,Retention-1,07-29-22
OUR05227,,13510.00,Rebate,06-30-22
OUR05241,,1000.00,Rebate,05-10-22
OUR05243,,318.38,Retention-1,09-08-22
OUR05245,,1932.00,Rebate,04-10-22
OUR05246,,560.10,Retention-1,10-06-22
OUR05246,,186.70,Retention-2,10-21-22
OUR05252,,750.00,Rebate,04-30-22
OUR05252,,1552.63,Retention-1,09-22-23
OUR05259,,1000.00,Rebate,04-21-22
OUR05263,,105.22,Retention-1,06-20-22
OUR05268,,86.00,Retention-1,09-20-22
OUR05270,,0.40,Retention-1,07-27-22
OUR05278,,1000.00,Retention-1,03-01-23
OUR05282,,6500.00,Rebate,04-19-22
OUR05284,,1237.97,Retention-1,03-16-23
OUR05284,,300.00,Retention-2,04-10-23
OUR05290,,1872.00,Rebate,05-17-22
OUR05294,,2000.00,Retention-1,01-17-23
OUR05302,,500.00,Rebate,04-04-22
OUR05308,,525.83,Retention-1,06-28-22
OUR05308,,224.73,Retention-2,07-01-22
OUR05308,,500.00,Rebate,08-19-22
OUR05308,,171.86,Retention-3,09-01-22
OUR05310,,100.00,Retention-1,08-11-22
OUR05310,,100.00,Retention-2,09-20-22
OUR05330,,284.98,Retention-1,09-29-22
OUR05330,,150.00,Retention-2,10-14-22
OUR05333,,1883.64,Retention-1,09-11-23
OUR05336,,540.35,Retention-1,07-21-22
OUR05338,,1975.00,Rebate,04-20-22
OUR05338,,226.04,Retention-1,02-14-23
OUR05339,,188.26,Retention-1,08-26-22
OUR05339,,94.13,Retention-2,10-07-22
OUR05339,,150.00,Retention-3,10-13-22
OUR05342,,,Rebate,04-29-22
OUR05348,,156.65,Retention-1,08-29-22
OUR05348,,156.65,Retention-2,09-20-22
OUR05349,,500.00,Rebate,04-10-22
OUR05349,,784.15,Retention-1,07-08-22
OUR05349,,756.71,Retention-2,08-30-22
OUR05351,,5000.00,Rebate,04-06-22
OUR05353,,150.00,Retention-1,06-23-22
OUR05354,,147.62,Retention-1,08-09-22
OUR05355,,750.00,Rebate,04-10-22
OUR05357,,2000.00,Rebate,11-11-22
OUR05360,,250.00,Retention-1,05-20-22
OUR05360,,270.75,Retention-2,08-05-22
OUR05366,,835.86,Retention-1,11-23-22
OUR05366,,497.10,Retention-2,01-09-23
OUR05366,,278.62,Retention-3,01-25-23
OUR05367,,846.05,Retention-1,08-11-22
OUR05367,,537.92,Retention-2,08-24-23
OUR05371,,435.18,Retention-1,09-16-22
OUR05371,,146.06,Retention-2,09-23-22
OUR05372,,500.00,Rebate,04-10-22
OUR05373,,800.00,Rebate,03-28-22
OUR05373,,455.00,Retention-1,08-12-22
OUR05373,,485.00,Retention-2,09-19-22
OUR05374,,546.34,Retention-1,08-11-22
OUR05374,,539.11,Retention-2,08-24-22
OUR05374,,2698.20,Retention-3,04-19-23
OUR05375,,1182.00,Rebate,04-12-22
OUR05375,,970.63,Retention-1,11-23-22
OUR05375,,1047.19,Retention-2,08-30-23
OUR05382,,2000.00,Rebate,04-10-22
OUR05387,,157.57,Retention-1,08-18-23
OUR05389,,40.00,Retention-1,01-19-23
OUR05394,,1268.00,Retention-1,05-27-22
