OUR05044,06-13-22,1380.00
OUR06008,06-13-22,-1082.86
OUR06008,06-13-22,6717.02
OUR05966,06-13-22,-30000.00
OUR06739,06-13-22,15288.75
OUR06751,06-13-22,7052.25
OUR06737,06-13-22,13750.00
OUR06733,06-13-22,9293.00
OUR06733,06-13-22,1858.60
OUR06764,06-13-22,6004.50
OUR06724,06-13-22,10451.75
OUR06530,06-13-22,19004.50
OUR06746,06-13-22,11798.75
OUR06730,06-13-22,12250.00
OUR06786,06-13-22,12066.00
OUR06738,06-13-22,8445.00
OUR06753,06-13-22,10520.75
OUR06752,06-13-22,18329.75
OUR06669,06-13-22,11221.75
OUR06726,06-13-22,4290.00
OUR06742,06-13-22,11161.75
OUR07315,06-13-22,0.00
OUR06771,06-13-22,14970.50
OUR06750,06-13-22,7700.25
OUR06767,06-13-22,4777.75
OUR06768,06-13-22,13538.50
OUR06732,06-13-22,4888.50
OUR06735,06-13-22,10988.75
OUR06736,06-13-22,12770.50
OUR06740,06-13-22,7173.50
OUR05955,06-13-22,8748.75
OUR06729,06-13-22,6485.50
OUR06759,06-13-22,18721.75
OUR06714,06-13-22,12962.25
OUR06748,06-13-22,8650.00
OUR06745,06-13-22,17592.25
OUR06739,06-13-22,3057.75
OUR06751,06-13-22,1410.45
OUR06737,06-13-22,2750.00
OUR06733,06-21-22,17660.42
OUR06733,07-15-22,27239.38
OUR06764,06-13-22,1200.90
OUR06724,06-13-22,2090.35
OUR06530,06-13-22,3800.90
OUR06746,06-13-22,2359.75
OUR06730,06-13-22,2450.00
OUR06786,06-13-22,2413.20
OUR06738,06-13-22,1689.00
OUR06753,06-13-22,2104.15
OUR06752,06-13-22,3665.95
OUR06669,06-13-22,2244.35
OUR06726,06-13-22,858.00
OUR06742,06-13-22,2232.35
OUR07315,06-13-22,0.00
OUR06771,06-13-22,2994.10
OUR06750,06-13-22,1540.05
OUR06767,06-13-22,955.55
OUR06768,06-13-22,2707.70
OUR06732,06-13-22,977.70
OUR06735,06-13-22,2197.75
OUR06736,06-13-22,2554.10
OUR06740,06-13-22,1434.70
OUR05955,06-13-22,1749.75
OUR06729,06-13-22,1297.10
OUR06759,06-13-22,3744.35
OUR06714,06-13-22,2592.45
OUR06748,06-13-22,1730.00
OUR06745,06-13-22,3518.45
OUR06269,06-13-22,16804.48
OUR06564,06-13-22,31003.13
OUR06662,06-13-22,20141.39
OUR06243,06-13-22,11949.30
OUR06566,06-13-22,19022.53
OUR04767,06-13-22,35395.56
OUR06561,06-13-22,6237.11
OUR06648,06-13-22,18480.44
OUR06664,06-13-22,20927.20
OUR06657,06-13-22,19928.07
OUR05726,06-13-22,7240.91
OUR06596,06-13-22,9225.97
OUR05794,06-13-22,10428.48
OUR06579,06-13-22,20261.70
OUR06574,06-13-22,11824.76
OUR06586,06-13-22,15350.01
OUR06504,06-13-22,31952.85
OUR06497,06-13-22,10426.54
OUR06642,06-13-22,17800.24
OUR06610,06-13-22,21830.37
OUR06114,06-13-22,14853.70
OUR06702,06-13-22,2000.00
OUR05353,06-13-22,0.00
OUR06722,06-13-22,2000.00
OUR05231,06-13-22,-14640.00
OUR05445,06-13-22,13496.25
OUR05453,06-13-22,7839.00
OUR05462,06-13-22,6222.00
OUR05462,06-13-22,6000.00
OUR06761-C,06-13-22,2315.95
OUR06761-C,06-13-22,11579.75
OUR06265,06-14-22,11850.00
OUR06265,06-14-22,-3555.00
OUR06221,06-14-22,33537.48
OUR06075,06-14-22,48640.00
OUR05129,06-14-22,15456.00
OUR06277,06-14-22,13500.00
OUR05999,06-14-22,17987.20
OUR05949,06-14-22,5400.00
OUR04818,06-14-22,5400.00
OUR06725,06-14-22,2000.00
OUR05096,06-14-22,6080.00
OUR05728,06-14-22,29920.00
OUR06630,06-14-22,2000.00
OUR05279,06-14-22,4506.00
OUR04761,06-14-22,44384.00
OUR05861,06-14-22,28720.00
OUR06466,06-14-22,200.00
OUR05116,06-14-22,3360.20
OUR06626,06-14-22,10000.00
SET0000147,06-14-22,9867.00
OUR05872,06-14-22,-8917.60
OUR05894,06-14-22,-27641.31
OUR05955,06-14-22,0.00
OUR06781,06-14-22,9112.25
OUR06780,06-14-22,9000.00
OUR06838,06-14-22,9095.00
OUR06727,06-14-22,5234.50
OUR06795,06-14-22,5857.75
OUR06720,06-14-22,20923.25
OUR06762,06-14-22,16378.00
OUR06793,06-14-22,5369.50
OUR06784,06-14-22,8048.00
OUR06756,06-14-22,11349.75
OUR06790,06-14-22,3985.75
OUR06796,06-14-22,10133.50
OUR06779,06-14-22,8720.75
OUR06791,06-14-22,11250.00
OUR06789,06-14-22,8889.00
OUR06785,06-14-22,8323.00
OUR06765,06-14-22,4916.00
OUR06774,06-14-22,10386.25
OUR06773,06-14-22,11126.75
OUR06794,06-14-22,10358.75
OUR06783,06-14-22,11850.00
OUR06763,06-14-22,9215.00
OUR06775,06-14-22,11552.50
OUR06792,06-14-22,13750.00
OUR06781,06-14-22,1822.45
OUR06780,06-14-22,1800.00
OUR06838,06-14-22,1819.00
OUR06727,06-14-22,1046.90
OUR06795,06-14-22,1171.55
OUR06720,06-14-22,4184.65
OUR06762,06-14-22,3275.60
OUR06793,06-14-22,1073.90
OUR06784,06-14-22,1609.60
OUR06756,06-14-22,2269.95
OUR06790,06-14-22,797.15
OUR06796,06-14-22,2026.70
OUR06779,06-14-22,1744.15
OUR06791,06-14-22,2250.00
OUR06789,06-14-22,1777.80
OUR06785,06-14-22,1664.60
OUR06765,06-14-22,983.20
OUR06774,06-14-22,2077.25
OUR06773,06-14-22,2225.35
OUR06794,06-14-22,2071.75
OUR06783,06-14-22,2370.00
OUR06763,06-14-22,1843.00
OUR06775,06-14-22,2310.50
OUR06792,06-14-22,2750.00
OUR05737,06-14-22,4707.30
OUR05048,06-14-22,15100.16
OUR06043,06-14-22,15411.70
OUR06080,06-14-22,15362.82
OUR06010,06-14-22,16294.50
OUR05693,06-14-22,10371.37
OUR05591,06-14-22,18811.82
OUR05041,06-14-22,13416.07
OUR05993,06-14-22,8604.94
OUR06089,06-14-22,14530.71
OUR05892,06-14-22,13759.80
OUR04834,06-14-22,8157.95
OUR06703,06-14-22,2000.00
OUR05894,06-14-22,0.00
OUR05955,06-14-22,-22963.06
OUR06263,06-15-22,12167.64
OUR06128,06-15-22,7087.03
OUR06590,06-15-22,-5169.00
OUR06619,06-15-22,-19762.20
OUR06180,06-15-22,-26273.60
OUR06714,06-15-22,-15554.70
OUR06816,06-15-22,16497.75
OUR06818,06-15-22,4916.25
OUR06819,06-15-22,4746.75
OUR06941,06-15-22,19353.25
OUR06817,06-15-22,5791.00
OUR06831,06-15-22,7694.75
OUR06820,06-15-22,14014.25
OUR06797,06-15-22,9206.50
OUR06813,06-15-22,14052.00
OUR06812,06-15-22,6750.00
OUR06800,06-15-22,7374.25
OUR06816,06-15-22,3299.55
OUR06818,06-15-22,983.25
OUR06819,06-15-22,949.35
OUR06941,06-15-22,3870.65
OUR06817,06-15-22,1158.20
OUR06831,06-15-22,1538.95
OUR06820,06-15-22,2802.85
OUR06797,06-15-22,1841.30
OUR06813,06-15-22,2810.40
OUR06812,06-15-22,1350.00
OUR06800,06-15-22,1474.85
OUR06329,06-15-22,18271.12
OUR06090,06-15-22,8986.24
OUR06425,06-15-22,24949.40
OUR05710,06-15-22,17209.89
OUR06151,06-15-22,19387.56
OUR05766,06-15-22,11311.64
OUR06106,06-15-22,11476.04
OUR06094,06-15-22,13943.75
OUR04760,06-15-22,14224.84
OUR06245,06-15-22,12612.36
OUR05969,06-15-22,8688.95
OUR06723,06-15-22,2000.00
OUR06744,06-15-22,2000.00
OUR05793,06-15-22,-24627.79
OUR06778,06-15-22,17830.22
OUR06778,06-15-22,17078.75
OUR05462,06-15-22,5238.00
OUR05857,06-16-22,20269.83
OUR06190,06-16-22,41328.33
OUR06553,06-16-22,-10338.30
OUR06625,06-16-22,-13992.90
OUR06827,06-16-22,7478.25
OUR06847,06-16-22,20537.75
OUR06837,06-16-22,7397.75
OUR06839,06-16-22,11068.25
OUR06844,06-16-22,7201.25
OUR06832,06-16-22,5972.25
OUR06843,06-16-22,7962.75
OUR06845,06-16-22,9326.00
OUR06825,06-16-22,8411.00
OUR06830,06-16-22,6460.00
OUR06834,06-16-22,12214.75
OUR06803,06-16-22,8890.75
OUR06853,06-16-22,4847.00
OUR06849,06-16-22,8796.00
OUR06836,06-16-22,8917.75
OUR06826,06-16-22,9998.50
OUR06833,06-16-22,8378.50
OUR06942,06-16-22,12525.25
OUR06829,06-16-22,14400.00
OUR06827,06-16-22,1495.65
OUR06847,06-16-22,4107.55
OUR06837,06-16-22,1479.55
OUR06839,06-16-22,2213.65
OUR06844,06-16-22,1440.25
OUR06832,06-16-22,1194.45
OUR06843,06-16-22,1592.55
OUR06845,06-16-22,1865.20
OUR06825,06-16-22,1682.20
OUR06830,06-16-22,1292.00
OUR06834,06-16-22,2442.95
OUR06803,06-16-22,1778.15
OUR06853,06-16-22,969.40
OUR06849,06-16-22,1759.20
OUR06836,06-16-22,1783.55
OUR06826,06-16-22,1999.70
OUR06833,06-16-22,1675.70
OUR06942,06-16-22,2505.05
OUR06829,06-16-22,2880.00
OUR06350,06-16-22,14894.47
OUR04890,06-16-22,11148.19
OUR06107,06-16-22,10567.89
OUR06235,06-16-22,12557.22
OUR06348,06-16-22,18846.15
OUR05059,06-16-22,8074.71
OUR06254,06-16-22,14021.23
OUR06186,06-16-22,12175.25
OUR06083,06-16-22,19413.63
OUR05330,06-17-22,32950.00
OUR06843,06-17-22,-9555.30
OUR06222,06-17-22,-11506.80
OUR05915,06-17-22,-14720.00
OUR06879,06-17-22,13991.25
OUR06855,06-17-22,10516.75
OUR06862,06-17-22,9928.25
OUR06870,06-17-22,10971.50
OUR06873,06-17-22,5733.25
OUR06404,06-17-22,8025.75
OUR06884,06-17-22,10724.25
OUR06868,06-17-22,10539.00
OUR06842,06-17-22,7225.00
OUR06878,06-17-22,9140.00
OUR06824,06-17-22,4121.75
OUR06883,06-17-22,10801.75
OUR06891,06-17-22,13182.75
OUR06935,06-17-22,9399.25
OUR06861,06-17-22,7059.75
OUR06858,06-17-22,13242.75
OUR06869,06-17-22,12658.00
OUR06814,06-17-22,10164.75
OUR06863,06-17-22,11632.50
OUR06867,06-17-22,17012.00
OUR06888,06-17-22,7573.50
OUR06881,06-17-22,4859.00
OUR06854,06-17-22,6356.25
OUR06848,06-17-22,7062.50
OUR06882,06-17-22,24658.75
OUR06856,06-17-22,9695.75
OUR06879,06-17-22,2798.25
OUR06855,06-17-22,2103.35
OUR06862,06-17-22,1985.65
OUR06870,06-17-22,2194.30
OUR06873,06-17-22,1146.65
OUR06404,06-17-22,1605.15
OUR06884,06-17-22,2144.85
OUR06868,06-17-22,2107.80
OUR06842,06-17-22,1445.00
OUR06878,06-17-22,1828.00
OUR06824,06-17-22,824.35
OUR06883,06-17-22,2160.35
OUR06891,06-17-22,2636.55
OUR06935,06-17-22,1879.85
OUR06861,06-17-22,1411.95
OUR06858,06-17-22,2648.55
OUR06869,06-17-22,2531.60
OUR06814,06-17-22,2032.95
OUR06863,06-17-22,2326.50
OUR06867,06-17-22,3402.40
OUR06888,06-17-22,1514.70
OUR06881,06-17-22,971.80
OUR06854,06-17-22,1271.25
OUR06848,06-17-22,1412.50
OUR06882,06-17-22,4931.75
OUR06856,06-17-22,1939.15
OUR06393,06-17-22,28448.04
OUR05773,06-17-22,13131.56
OUR05957,06-17-22,19446.94
OUR06206,06-17-22,17727.98
OUR04240,06-17-22,23936.00
OUR05845,06-17-22,27529.00
OUR06808,06-17-22,10922.50
OUR06808,06-17-22,10791.43
OUR06701,06-18-22,2000.00
OUR04769,06-18-22,9709.70
OUR04769,06-18-22,9709.70
OUR06802,06-18-22,2000.00
OUR06533,06-21-22,11447.10
OUR06805,06-21-22,7435.19
OUR06798,06-21-22,16210.80
OUR06336,06-21-22,11755.20
OUR06787,06-21-22,11755.20
OUR05002,06-21-22,26413.20
OUR06828,06-21-22,17287.86
OUR06828,06-21-22,16559.25
OUR05641,06-21-22,6390.36
OUR06864,06-21-22,16459.93
OUR06864,06-21-22,16200.72
OUR05322,06-21-22,17308.66
OUR06189,06-21-22,24822.12
OUR05886,06-21-22,28357.28
OUR05542,06-21-22,41743.59
OUR06908,06-21-22,11425.00
OUR06902,06-21-22,4649.50
OUR06959,06-21-22,17587.50
OUR06964,06-21-22,11632.50
OUR06904,06-21-22,9688.00
OUR06969,06-21-22,11824.50
OUR06782,06-21-22,9066.75
OUR06895,06-21-22,12513.25
OUR06947,06-21-22,12270.00
OUR06907,06-21-22,7566.50
OUR06911,06-21-22,12785.50
OUR06913,06-21-22,11591.25
OUR06898,06-21-22,8586.00
OUR06957,06-21-22,8301.25
OUR06954,06-21-22,16875.00
OUR06893-C,06-21-22,3843.00
OUR06871,06-21-22,5650.00
OUR06915,06-21-22,15565.75
OUR06919,06-21-22,8724.50
OUR06933,06-21-22,10012.00
OUR06953,06-21-22,6891.00
OUR06934,06-21-22,15078.50
OUR06962,06-21-22,6201.75
OUR06917,06-21-22,11250.00
OUR06901,06-21-22,7499.00
OUR06998,06-21-22,8724.50
OUR06890,06-21-22,13750.00
OUR06937,06-21-22,4603.00
OUR06900,06-21-22,10537.00
OUR06925,06-21-22,14956.50
OUR06920,06-21-22,16417.25
OUR06931,06-21-22,5027.75
OUR06922,06-21-22,9658.00
OUR06958,06-21-22,13717.00
OUR06880,06-21-22,6439.50
OUR06932,06-21-22,16376.00
OUR06921,06-21-22,7062.75
OUR06967,06-21-22,7458.25
OUR06850,06-21-22,14762.25
OUR06938,06-21-22,18456.75
OUR06841,06-21-22,4458.75
OUR06936,06-21-22,10530.50
OUR06928,06-21-22,6231.75
OUR06960,06-21-22,7400.00
OUR06897,06-21-22,17141.25
OUR06926,06-21-22,8433.50
OUR06995,06-21-22,16202.50
OUR06846,06-21-22,12369.00
OUR06970,06-21-22,7251.25
OUR06930,06-21-22,5387.00
OUR06899,06-21-22,4526.50
OUR06945,06-21-22,9250.00
OUR06903,06-21-22,15999.75
OUR06963,06-21-22,8935.00
OUR06929,06-21-22,16686.75
OUR06908,06-21-22,2285.00
OUR06902,06-21-22,929.90
OUR06959,06-21-22,3517.50
OUR06964,06-21-22,2326.50
OUR06904,06-21-22,1937.60
OUR06969,06-21-22,2364.90
OUR06782,06-21-22,1813.35
OUR06895,06-21-22,2502.65
OUR06947,06-21-22,2454.00
OUR06907,06-21-22,1513.30
OUR06911,06-21-22,2557.10
OUR06913,06-21-22,2318.25
OUR06898,06-21-22,1717.20
OUR06957,06-21-22,1660.25
OUR06954,06-21-22,3375.00
OUR06893-C,06-21-22,768.60
OUR06871,06-21-22,1130.00
OUR06915,06-21-22,3113.15
OUR06919,06-21-22,1744.90
OUR06933,06-21-22,2002.40
OUR06953,06-21-22,1378.20
OUR06934,06-21-22,3015.70
OUR06962,06-21-22,1240.35
OUR06917,06-21-22,2250.00
OUR06901,06-21-22,1499.80
OUR06998,06-21-22,1744.90
OUR06890,06-21-22,2750.00
OUR06937,06-21-22,920.60
OUR06900,06-21-22,2107.40
OUR06925,06-21-22,2991.30
OUR06920,06-21-22,3041.10
OUR06931,06-21-22,1005.55
OUR06922,06-21-22,1931.60
OUR06958,06-21-22,2743.40
OUR06880,06-21-22,1287.90
OUR06932,06-21-22,3275.20
OUR06921,06-21-22,1412.55
OUR06967,06-21-22,1491.65
OUR06850,06-21-22,2952.45
OUR06938,06-21-22,3691.35
OUR06841,06-21-22,891.75
OUR06936,06-21-22,2106.10
OUR06928,06-21-22,1246.35
OUR06960,06-21-22,1480.00
OUR06897,06-21-22,3428.25
OUR06926,06-21-22,1686.70
OUR06995,06-21-22,3240.50
OUR06846,06-21-22,2721.80
OUR06970,06-21-22,1450.25
OUR06930,06-21-22,1077.40
OUR06899,06-21-22,905.30
OUR06945,06-21-22,1850.00
OUR06903,06-21-22,3199.95
OUR06963,06-21-22,1787.00
OUR06929,06-21-22,3337.35
OUR06818,06-21-22,9342.84
OUR06411,06-21-22,17872.96
OUR06733,07-25-22,-30170.27
OUR06847,06-21-22,39029.94
OUR06530,06-21-22,36116.15
OUR05095,06-21-22,19981.32
OUR05714,06-21-22,6850.93
OUR06315,06-21-22,12557.22
OUR06708,06-21-22,10135.78
OUR05739,06-21-22,9508.76
OUR06711,06-21-22,11000.94
OUR05796,06-21-22,12485.93
OUR06793,06-21-22,10204.20
OUR06784,06-21-22,15294.42
OUR06141,06-21-22,15738.43
OUR05334,06-21-22,8516.59
OUR06409,06-21-22,53476.78
OUR06358,06-21-22,12698.64
OUR05791,06-21-22,12720.57
OUR06779,06-21-22,16572.91
OUR06432,06-21-22,19778.41
OUR06820,06-21-22,27585.65
OUR06791,06-21-22,21379.50
OUR05820,06-21-22,11497.40
OUR06767,06-21-22,9079.64
OUR05761,06-21-22,6778.51
OUR06242,06-21-22,8627.30
OUR06740,06-21-22,13632.52
OUR06400,06-21-22,15656.45
OUR06459,06-21-22,35305.63
OUR05667,06-21-22,15010.49
OUR06729,06-21-22,12325.04
OUR06435,06-21-22,11685.08
OUR06207,06-21-22,17133.20
OUR06447,06-21-22,14834.05
OUR06405,06-21-22,19004.00
OUR06323,06-21-22,27466.70
OUR05887,06-21-22,10313.69
OUR06480,06-21-22,16500.00
OUR06550,06-21-22,11202.31
OUR06550,06-21-22,9809.39
OUR06121,06-21-22,-30555.00
OUR06270,06-21-22,13883.63
OUR06290,06-22-22,24625.85
OUR05565,06-22-22,2912.70
OUR06987,06-22-22,11908.75
OUR07030,06-22-22,7533.50
OUR06955,06-22-22,13750.00
OUR06940,06-22-22,9555.25
OUR06981,06-22-22,9052.75
OUR07001,06-22-22,11147.00
OUR06968,06-22-22,10701.25
OUR06910,06-22-22,5344.00
OUR07009,06-22-22,8250.00
OUR06979,06-22-22,15622.75
OUR06982,06-22-22,10801.75
OUR07061,06-22-22,14977.50
OUR06974,06-22-22,9025.75
OUR06992,06-22-22,8702.25
OUR06973,06-22-22,18134.50
OUR06985,06-22-22,7525.00
OUR06987,06-22-22,2381.75
OUR07030,06-22-22,1506.70
OUR06955,06-22-22,2750.00
OUR06940,06-22-22,1911.05
OUR06981,06-22-22,1810.55
OUR07001,06-22-22,2229.40
OUR06968,06-22-22,2140.25
OUR06910,06-22-22,1068.80
OUR07009,06-22-22,1650.00
OUR06979,06-22-22,3124.55
OUR06982,06-22-22,2160.35
OUR07061,06-22-22,2995.50
OUR06974,06-22-22,1805.15
OUR06992,06-22-22,1740.45
OUR06973,06-22-22,3626.90
OUR06985,06-22-22,1505.00
OUR06248,06-22-22,33520.06
OUR06485,06-22-22,20285.34
OUR06486,06-22-22,20027.37
OUR05868,06-22-22,16291.24
OUR06011,06-22-22,10166.68
OUR06416,06-22-22,10877.89
OUR06894,06-22-22,2000.00
OUR06876,06-22-22,2000.00
OUR04446,06-23-22,177.60
OUR05913,06-23-22,384.00
OUR05913,06-23-22,236.80
OUR04555,06-23-22,237.60
OUR05689,06-23-22,32678.40
OUR04645,06-23-22,250.80
ZP004161496,06-23-22,673.20
OUR05907,06-23-22,49555.80
OUR05177,06-23-22,31878.00
OUR05187,06-23-22,600.00
OUR05187,06-23-22,280.00
OUR05639,06-23-22,14683.20
UU003773526,06-23-22,13671.29
UU003773526,06-23-22,31443.96
OUR04251,06-23-22,-673.20
OUR04251,06-23-22,44902.44
OUR04251,06-23-22,19522.80
OUR04251,06-23-22,-1548.36
OUR04441,06-23-22,-30354.48
OUR04441,06-23-22,-13197.60
OUR04395,06-23-22,-18768.00
OUR04395,06-23-22,-8160.00
OUR04277,06-23-22,-48638.10
OUR04277,06-23-22,-21147.00
OUR06478,06-23-22,600.00
OUR07038,06-23-22,9027.50
OUR07006,06-23-22,5081.75
OUR07004,06-23-22,7395.00
OUR07026,06-23-22,4918.25
OUR07027,06-23-22,8004.50
OUR07015,06-23-22,10502.50
OUR06975,06-23-22,7478.00
OUR07014,06-23-22,5877.75
OUR07043,06-23-22,4236.00
OUR07036,06-23-22,10182.00
OUR07021,06-23-22,6917.25
OUR07005,06-23-22,5161.50
OUR07029,06-23-22,10248.00
OUR07007,06-23-22,7060.00
OUR07017,06-23-22,11632.75
OUR06984,06-23-22,14000.75
OUR07037,06-23-22,9417.00
OUR07022,06-23-22,8445.00
OUR07003,06-23-22,5063.50
OUR07032,06-23-22,8242.25
OUR07025,06-23-22,11728.25
OUR07020,06-23-22,8101.25
OUR07038,06-23-22,1805.50
OUR07006,06-23-22,1016.35
OUR07004,06-23-22,1479.00
OUR07026,06-23-22,983.65
OUR07027,06-23-22,1600.90
OUR07015,06-23-22,2100.50
OUR06975,06-23-22,1495.60
OUR07014,06-23-22,1175.55
OUR07043,06-23-22,847.20
OUR07036,06-23-22,2036.40
OUR07021,06-23-22,1383.45
OUR07005,06-23-22,932.30
OUR07029,06-23-22,2049.60
OUR07007,06-23-22,1412.00
OUR07017,06-23-22,2326.55
OUR06984,06-23-22,2800.15
OUR07037,06-23-22,1883.40
OUR07022,06-23-22,1689.00
OUR07003,06-23-22,1012.70
OUR07032,06-23-22,1648.45
OUR07025,06-23-22,2345.65
OUR07020,06-23-22,1620.25
OUR05822,06-23-22,15069.15
OUR06687,06-23-22,11940.21
OUR06419,06-23-22,13692.38
OUR06438,06-23-22,17477.98
OUR06474,06-23-22,18641.97
OUR04591,06-23-22,12474.20
OUR05982,06-23-22,16995.89
OUR06034,06-23-22,8239.22
OUR06351,06-23-22,8828.35
OUR06289,06-23-22,20510.97
OUR05919,06-23-22,15949.78
OUR06296,06-23-22,13038.48
OUR06159,06-23-22,9595.65
OUR07050,06-23-22,2000.00
OUR06965,06-23-22,
OUR06349,06-23-22,11083.25
OUR06574,06-23-22,-20220.55
OUR05630,06-24-22,25959.42
OUR06433,06-24-22,37021.37
OUR06022,06-24-22,22272.13
OUR05941,06-24-22,21946.41
OUR05510,06-24-22,28022.01
OUR06381,06-24-22,61960.11
OUR07042,06-24-22,10033.25
OUR07047,06-24-22,16980.00
OUR07041,06-24-22,10410.75
OUR07019,06-24-22,4796.75
OUR07058,06-24-22,7362.00
OUR07063,06-24-22,9140.00
OUR07031,06-24-22,7310.00
OUR07065,06-24-22,6917.50
OUR07053,06-24-22,11771.00
OUR06943,06-24-22,12349.50
OUR07049,06-24-22,8147.50
OUR06659,06-24-22,10750.00
OUR07002,06-24-22,14487.00
OUR07055,06-24-22,8505.50
OUR07052,06-24-22,8431.25
OUR06999,06-24-22,8223.75
OUR06600,06-24-22,8778.50
OUR07040,06-24-22,5580.50
OUR07035,06-24-22,7566.50
OUR07054,06-24-22,5107.25
OUR07051,06-24-22,11250.00
OUR07045,06-24-22,18750.00
OUR07042,06-24-22,2006.65
OUR07047,06-24-22,3396.00
OUR07041,06-24-22,2082.15
OUR07019,06-24-22,959.35
OUR07058,06-24-22,1472.40
OUR07063,06-24-22,1828.00
OUR07031,06-24-22,1462.00
OUR07065,06-24-22,1383.50
OUR07053,06-24-22,2354.20
OUR06943,06-24-22,2469.90
OUR07049,06-24-22,1629.50
OUR06659,06-24-22,2150.00
OUR07002,06-24-22,2897.40
OUR07055,06-24-22,1701.10
OUR07052,06-24-22,1686.25
OUR06999,06-24-22,1644.75
OUR06600,06-24-22,1755.70
OUR07040,06-24-22,1116.10
OUR07035,06-24-22,1513.30
OUR07054,06-24-22,1021.45
OUR07051,06-24-22,2250.00
OUR07045,06-24-22,3750.00
OUR05948,06-24-22,9148.82
OUR06615,06-24-22,34370.16
OUR05992,06-24-22,15962.24
OUR06453,06-24-22,18383.52
OUR06403,06-24-22,16985.78
OUR04755,06-24-22,18487.36
OUR06059,06-24-22,6849.48
OUR05955,06-24-22,16626.12
OUR05859,06-24-22,16439.34
OUR06999,06-24-22,-249.00
OUR06694,06-25-22,2000.00
OUR06990,06-25-22,2000.00
OUR06965,06-27-22,2000.00
OUR05643,06-27-22,20019.00
OUR06479,06-27-22,49655.49
OUR05903,06-27-22,18443.01
OUR06340,06-27-22,36000.24
OUR06158,06-27-22,36755.00
OUR05004,06-27-22,18219.45
OUR06983,06-27-22,2000.00
OUR06096,06-27-22,14560.00
OUR06978,06-27-22,2000.00
OUR04891,06-27-22,25200.00
OUR05574,06-27-22,-16870.40
OUR06371,06-27-22,-16591.20
OUR05087,06-27-22,19075.37
OUR05661,06-27-22,16290.88
OUR06073,06-27-22,22016.40
OUR06118,06-27-22,22866.25
OUR06078,06-27-22,23484.36
OUR06201,06-27-22,21925.35
OUR06436,06-27-22,20361.36
OUR06607,06-27-22,14033.50
OUR06661,06-27-22,12503.68
OUR06683,06-27-22,22185.27
OUR06849,06-27-22,16715.92
OUR06884,06-27-22,20380.36
OUR06535,06-27-22,960.70
OUR07024,06-27-22,2994.10
OUR06949,06-27-22,1606.45
OUR06966,06-27-22,1619.70
OUR07103,06-27-22,2241.70
OUR07067,06-27-22,2154.60
OUR07064,06-27-22,1838.95
OUR07066,06-27-22,6219.40
OUR07068,06-27-22,1513.30
OUR07079,06-27-22,2013.40
OUR07081,06-27-22,2191.45
OUR07070,06-27-22,2102.20
OUR07072,06-27-22,1969.25
OUR07074,06-27-22,1470.05
OUR07076,06-27-22,3435.75
OUR07083,06-27-22,1865.50
OUR07077,06-27-22,2748.00
OUR07075,06-27-22,3487.20
OUR07078,06-27-22,1684.80
OUR07080,06-27-22,1919.40
OUR07082,06-27-22,1624.65
OUR07090,06-27-22,1054.65
OUR07093,06-27-22,1766.85
OUR07097,06-27-22,1262.85
OUR07100,06-27-22,2950.00
OUR07101,06-27-22,1972.35
OUR07105,06-27-22,2320.25
OUR07102,06-27-22,3509.15
OUR07106,06-27-22,1862.75
OUR07104,06-27-22,3367.95
OUR07111,06-27-22,886.30
OUR07108,06-27-22,914.00
OUR07109,06-27-22,1947.70
OUR07112,06-27-22,5874.55
OUR07114,06-27-22,2177.80
OUR07120,06-27-22,1602.50
OUR07123,06-27-22,3946.80
OUR06535,06-27-22,4803.50
OUR07024,06-27-22,14970.50
OUR06949,06-27-22,8032.25
OUR06966,06-27-22,8098.50
OUR07103,06-27-22,11208.50
OUR07067,06-27-22,10773.00
OUR07064,06-27-22,9194.75
OUR07066,06-27-22,31097.00
OUR07068,06-27-22,7566.50
OUR07079,06-27-22,10067.00
OUR07081,06-27-22,10957.25
OUR07070,06-27-22,10511.00
OUR07072,06-27-22,9846.25
OUR07074,06-27-22,7350.25
OUR07076,06-27-22,17178.75
OUR07083,06-27-22,9327.50
OUR07077,06-27-22,13740.00
OUR07075,06-27-22,17436.00
OUR07078,06-27-22,8424.00
OUR07080,06-27-22,9597.00
OUR07082,06-27-22,8123.25
OUR07090,06-27-22,5273.25
OUR07093,06-27-22,8834.25
OUR07097,06-27-22,6314.25
OUR07100,06-27-22,14750.00
OUR07101,06-27-22,9861.75
OUR07105,06-27-22,11601.25
OUR07102,06-27-22,17545.75
OUR07106,06-27-22,9313.75
OUR07104,06-27-22,16839.75
OUR07111,06-27-22,4431.50
OUR07108,06-27-22,4570.00
OUR07109,06-27-22,9738.50
OUR07112,06-27-22,29372.75
OUR07114,06-27-22,10889.00
OUR07120,06-27-22,8012.50
OUR07123,06-27-22,19734.00
OUR05750,06-27-22,32680.00
OUR06177,06-27-22,31905.60
OUR07044,06-27-22,8418.00
OUR05951,06-27-22,15469.80
OUR05664,06-27-22,34003.20
OUR05242,06-28-22,19074.50
OUR06716,06-28-22,2000.00
OUR05937,06-28-22,27904.50
OUR05408,06-28-22,6262.52
OUR05494,06-28-22,42196.60
OUR05550,06-28-22,38744.34
OUR05692,06-28-22,8561.85
OUR05795,06-28-22,28823.16
OUR05967,06-28-22,8561.85
OUR06246,06-28-22,20820.30
OUR06257,06-28-22,29728.18
OUR06391,06-28-22,22326.37
